user_id,last_order_date,frequency,monetary,avg_basket,n_items_total,first_order_date,recency,customer_age_days,order_frequency_per_month,R_score,F_score,M_score,RFM_score,RFM_combined,segment
229,2024-02-25,14,714.34,51.02428571428572,140,2024-01-19,5,42,10.0,5,5,5,555,5.0,Champions
230,2024-02-04,15,743.97,49.598,138,2024-01-12,26,49,9.18,4,5,5,455,4.666666666666667,Champions
231,2024-01-08,4,158.12,39.53,37,2023-12-15,53,77,1.56,2,2,3,223,2.3333333333333335,Potential Loyalists
232,2023-09-30,1,9.92,9.92,2,2023-09-30,153,153,0.2,1,1,1,111,1.0,Lost Customers
233,2024-01-30,5,162.82999999999998,32.565999999999995,29,2023-12-30,31,62,2.42,3,2,3,323,2.6666666666666665,Potential Loyalists
234,2023-10-20,1,22.49,22.49,4,2023-10-20,133,133,0.23,1,1,1,111,1.0,Lost Customers
235,2023-12-05,1,27.79,27.79,9,2023-12-05,87,87,0.34,2,1,1,211,1.3333333333333333,Potential Loyalists
236,2024-02-10,5,136.52,27.304000000000002,25,2024-01-14,20,47,3.19,4,2,2,422,2.6666666666666665,Potential Loyalists
237,2023-12-22,4,85.77000000000001,21.442500000000003,13,2023-11-08,70,114,1.05,2,2,2,222,2.0,Potential Loyalists
238,2024-02-29,14,793.59,56.685,149,2024-01-23,1,38,11.05,5,5,5,555,5.0,Champions
239,2024-02-23,7,440.67,62.95285714285715,81,2024-02-08,7,22,9.55,5,3,4,534,4.0,Loyal Customers
240,2023-11-24,4,156.31,39.0775,35,2023-09-27,98,156,0.77,1,2,3,123,2.0,Lost Customers
241,2023-12-16,8,232.32,29.04,42,2023-09-22,76,161,1.49,2,4,3,243,3.0,Loyal Customers
242,2024-02-12,15,719.7,47.980000000000004,142,2024-01-15,18,46,9.78,4,5,5,455,4.666666666666667,Champions
243,2024-02-20,3,92.12,30.706666666666667,23,2024-01-27,10,34,2.65,5,2,2,522,3.0,Potential Loyalists
244,2024-01-20,5,178.1,35.62,27,2023-12-28,41,64,2.34,3,2,3,323,2.6666666666666665,Potential Loyalists
245,2023-09-25,1,18.53,18.53,1,2023-09-25,158,158,0.19,1,1,1,111,1.0,Lost Customers
246,2024-01-11,5,191.45999999999998,38.291999999999994,35,2023-12-29,50,63,2.38,2,2,3,223,2.3333333333333335,Potential Loyalists
247,2024-01-10,7,243.32,34.76,46,2023-12-20,51,72,2.92,2,3,4,234,3.0,Loyal Customers
248,2024-02-04,7,298.15,42.59285714285714,56,2024-01-21,26,40,5.25,4,3,4,434,3.6666666666666665,Loyal Customers
249,2024-01-17,7,248.42,35.488571428571426,53,2023-12-22,44,70,3.0,3,3,4,334,3.3333333333333335,Loyal Customers
250,2024-01-19,7,227.63,32.51857142857143,39,2023-11-21,42,101,2.08,3,3,3,333,3.0,Loyal Customers
251,2023-09-20,3,83.09,27.69666666666667,16,2023-08-13,163,201,0.45,1,2,2,122,1.6666666666666667,Lost Customers
252,2024-02-04,5,175.15,35.03,32,2023-12-26,26,66,2.27,4,2,3,423,3.0,Potential Loyalists
253,2024-02-15,19,903.6800000000001,47.562105263157896,167,2023-12-06,15,86,6.63,4,5,5,455,4.666666666666667,Champions
254,2024-02-13,14,634.58,45.32714285714286,117,2024-01-16,17,45,9.33,4,5,5,455,4.666666666666667,Champions
255,2023-12-29,5,170.76,34.152,31,2023-12-10,63,82,1.83,2,2,3,223,2.3333333333333335,Potential Loyalists
256,2023-12-18,4,139.23,34.8075,21,2023-11-14,74,108,1.11,2,2,2,222,2.0,Potential Loyalists
257,2024-02-14,23,1272.22,55.31391304347826,241,2023-12-20,16,72,9.58,4,5,5,455,4.666666666666667,Champions
258,2024-02-25,8,410.94,51.3675,84,2024-02-07,5,23,10.43,5,4,4,544,4.333333333333333,Champions
259,2024-02-05,5,132.08,26.416000000000004,27,2024-01-24,25,37,4.05,4,2,2,422,2.6666666666666665,Potential Loyalists
260,2024-02-08,20,891.65,44.582499999999996,169,2023-12-27,22,65,9.23,4,5,5,455,4.666666666666667,Champions
261,2023-12-12,2,58.03,29.015,12,2023-12-11,80,81,0.74,2,1,1,211,1.3333333333333333,Potential Loyalists
262,2024-02-06,6,248.57,41.428333333333335,40,2024-01-28,24,33,5.45,4,3,4,434,3.6666666666666665,Loyal Customers
263,2024-02-08,11,486.17,44.197272727272725,95,2024-01-14,22,47,7.02,4,4,4,444,4.0,Champions
264,2023-07-25,1,30.74,30.74,7,2023-07-25,220,220,0.14,1,1,1,111,1.0,Lost Customers
265,2024-02-04,12,595.61,49.634166666666665,116,2023-12-22,26,70,5.14,4,4,5,445,4.333333333333333,Champions
266,2024-02-06,14,533.5,38.107142857142854,107,2023-12-29,24,63,6.67,4,5,4,454,4.333333333333333,Champions
267,2024-02-10,14,606.85,43.346428571428575,120,2024-01-10,20,51,8.24,4,5,5,455,4.666666666666667,Champions
268,2024-02-22,22,1228.72,55.85090909090909,226,2023-12-24,8,68,9.71,5,5,5,555,5.0,Champions
269,2024-02-25,15,845.87,56.391333333333336,165,2024-01-13,5,48,9.38,5,5,5,555,5.0,Champions
270,2024-02-28,20,1132.11,56.60549999999999,220,2024-01-29,2,32,18.75,5,5,5,555,5.0,Champions
271,2024-02-29,9,385.58,42.84222222222222,70,2024-02-12,1,18,15.0,5,4,4,544,4.333333333333333,Champions
272,2024-02-16,15,836.56,55.77066666666666,159,2024-01-14,14,47,9.57,4,5,5,455,4.666666666666667,Champions
273,2024-01-23,4,132.57,33.1425,29,2023-12-09,38,83,1.45,3,2,2,322,2.3333333333333335,Potential Loyalists
274,2023-12-19,5,176.87,35.374,34,2023-10-24,73,129,1.16,2,2,3,223,2.3333333333333335,Potential Loyalists
275,2024-01-30,7,278.01,39.715714285714284,60,2024-01-04,31,57,3.68,3,3,4,334,3.3333333333333335,Loyal Customers
276,2024-02-14,13,473.05,36.38846153846154,73,2024-01-23,16,38,10.26,4,5,4,454,4.333333333333333,Champions
277,2024-01-16,3,91.03,30.343333333333334,17,2023-12-26,45,66,1.36,3,2,2,322,2.3333333333333335,Potential Loyalists
278,2023-10-14,1,19.67,19.67,5,2023-10-14,139,139,0.22,1,1,1,111,1.0,Lost Customers
279,2023-10-28,1,13.46,13.46,5,2023-10-28,125,125,0.24,1,1,1,111,1.0,Lost Customers
280,2024-02-24,10,540.02,54.001999999999995,96,2024-01-30,6,31,9.68,5,4,4,544,4.333333333333333,Champions
281,2024-02-10,9,392.37,43.596666666666664,77,2024-01-23,20,38,7.11,4,4,4,444,4.0,Champions
282,2024-02-11,12,527.74,43.97833333333333,100,2023-12-28,19,64,5.62,4,4,4,444,4.0,Champions
283,2024-02-21,17,708.55,41.67941176470588,124,2023-12-26,9,66,7.73,5,5,5,555,5.0,Champions
284,2024-01-04,7,200.25,28.607142857142858,41,2023-12-10,57,82,2.56,2,3,3,233,2.6666666666666665,Loyal Customers
285,2024-01-31,6,184.2,30.7,34,2023-12-19,30,73,2.47,3,3,3,333,3.0,Loyal Customers
286,2024-02-29,20,1071.52,53.576,188,2023-12-10,1,82,7.32,5,5,5,555,5.0,Champions
287,2024-01-31,4,172.42000000000002,43.105000000000004,29,2024-01-15,30,46,2.61,3,2,3,323,2.6666666666666665,Potential Loyalists
288,2024-01-28,4,132.07,33.0175,26,2024-01-07,33,54,2.22,3,2,2,322,2.3333333333333335,Potential Loyalists
289,2024-02-25,15,945.7900000000001,63.052666666666674,183,2024-01-27,5,34,13.24,5,5,5,555,5.0,Champions
290,2023-12-28,1,40.03,40.03,8,2023-12-28,64,64,0.47,2,1,1,211,1.3333333333333333,Potential Loyalists
291,2024-02-20,11,690.03,62.73,142,2024-01-26,10,35,9.43,5,4,5,545,4.666666666666667,Champions
292,2023-10-12,3,71.63,23.876666666666665,10,2023-08-13,141,201,0.45,1,2,2,122,1.6666666666666667,Lost Customers
293,2024-02-22,20,1048.93,52.4465,217,2024-01-06,8,55,10.91,5,5,5,555,5.0,Champions
294,2023-11-29,4,117.28,29.32,26,2023-10-25,93,128,0.94,1,2,2,122,1.6666666666666667,Lost Customers
295,2023-08-03,1,28.99,28.99,6,2023-08-03,211,211,0.14,1,1,1,111,1.0,Lost Customers
296,2023-09-08,1,18.33,18.33,3,2023-09-08,175,175,0.17,1,1,1,111,1.0,Lost Customers
297,2024-01-16,2,83.89,41.945,12,2023-12-17,45,75,0.8,3,1,2,312,2.0,Potential Loyalists
298,2023-12-23,4,134.32,33.58,34,2023-11-20,69,102,1.18,2,2,2,222,2.0,Potential Loyalists
299,2023-12-29,5,178.60000000000002,35.720000000000006,38,2023-11-18,63,104,1.44,2,2,3,223,2.3333333333333335,Potential Loyalists
300,2023-12-31,3,77.23,25.743333333333336,12,2023-11-01,61,121,0.74,2,2,2,222,2.0,Potential Loyalists
301,2024-02-05,14,594.95,42.496428571428574,128,2023-12-25,25,67,6.27,4,5,5,455,4.666666666666667,Champions
302,2024-01-14,2,59.059999999999995,29.529999999999998,14,2023-12-25,47,67,0.9,3,1,1,311,1.6666666666666667,Potential Loyalists
303,2024-01-17,3,118.14,39.38,27,2023-12-17,44,75,1.2,3,2,2,322,2.3333333333333335,Potential Loyalists
304,2023-10-16,4,72.08,18.02,16,2023-08-16,137,198,0.61,1,2,2,122,1.6666666666666667,Lost Customers
305,2024-02-16,7,278.78,39.825714285714284,47,2023-12-25,14,67,3.13,4,3,4,434,3.6666666666666665,Loyal Customers
306,2024-01-06,12,402.71999999999997,33.559999999999995,73,2023-12-03,55,89,4.04,2,4,4,244,3.3333333333333335,Loyal Customers
307,2024-01-08,3,81.32,27.106666666666666,13,2023-11-28,53,94,0.96,2,2,2,222,2.0,Potential Loyalists
308,2024-02-13,13,499.05,38.38846153846154,105,2024-01-22,17,39,10.0,4,5,4,454,4.333333333333333,Champions
309,2024-02-29,13,544.58,41.89076923076924,94,2024-01-30,1,31,12.58,5,5,5,555,5.0,Champions
310,2024-01-10,5,149.48000000000002,29.896000000000004,28,2024-01-01,51,60,2.5,2,2,3,223,2.3333333333333335,Potential Loyalists
311,2024-01-25,7,244.82,34.97428571428571,45,2024-01-06,36,55,3.82,3,3,4,334,3.3333333333333335,Loyal Customers
312,2024-02-14,5,217.57999999999998,43.516,42,2024-02-06,16,24,6.25,4,2,3,423,3.0,Potential Loyalists
313,2024-01-20,6,204.95,34.15833333333333,43,2023-12-16,41,76,2.37,3,3,3,333,3.0,Loyal Customers
314,2024-01-17,8,299.4,37.425,58,2023-11-29,44,93,2.58,3,4,4,344,3.6666666666666665,Loyal Customers
315,2024-02-16,13,585.29,45.02230769230769,105,2024-01-22,14,39,10.0,4,5,5,455,4.666666666666667,Champions
316,2024-02-15,9,299.83000000000004,33.31444444444445,49,2024-01-09,15,52,5.19,4,4,4,444,4.0,Champions
317,2023-12-08,5,113.11,22.622,22,2023-10-17,84,136,1.1,2,2,2,222,2.0,Potential Loyalists
318,2024-01-26,17,715.59,42.093529411764706,127,2023-11-22,35,100,5.1,3,5,5,355,4.333333333333333,Loyal Customers
319,2023-09-06,2,43.46,21.73,8,2023-08-26,177,188,0.32,1,1,1,111,1.0,Lost Customers
320,2023-09-22,1,27.39,27.39,7,2023-09-22,161,161,0.19,1,1,1,111,1.0,Lost Customers
321,2024-02-02,3,87.51,29.17,16,2024-01-22,28,39,2.31,3,2,2,322,2.3333333333333335,Potential Loyalists
322,2024-02-28,14,591.23,42.230714285714285,115,2024-01-19,2,42,10.0,5,5,5,555,5.0,Champions
323,2024-01-20,4,135.56,33.89,24,2024-01-04,41,57,2.11,3,2,2,322,2.3333333333333335,Potential Loyalists
324,2023-12-12,5,151.92000000000002,30.384000000000004,29,2023-10-16,80,137,1.09,2,2,3,223,2.3333333333333335,Potential Loyalists
325,2023-12-16,3,140.64000000000001,46.88,29,2023-10-25,76,128,0.7,2,2,2,222,2.0,Potential Loyalists
326,2023-12-16,6,138.48,23.08,32,2023-10-29,76,124,1.45,2,3,2,232,2.3333333333333335,At Risk
327,2024-02-25,8,284.35,35.54375,59,2024-01-28,5,33,7.27,5,4,4,544,4.333333333333333,Champions
328,2023-12-04,3,90.15,30.05,10,2023-11-24,88,98,0.92,2,2,2,222,2.0,Potential Loyalists
329,2024-02-18,15,694.26,46.284,135,2023-12-28,12,64,7.03,5,5,5,555,5.0,Champions
330,2024-01-06,5,116.64,23.328,21,2023-11-25,55,97,1.55,2,2,2,222,2.0,Potential Loyalists
331,2024-02-07,9,408.89,45.43222222222222,70,2024-01-14,23,47,5.74,4,4,4,444,4.0,Champions
332,2023-12-02,3,88.0,29.333333333333332,19,2023-10-21,90,132,0.68,1,2,2,122,1.6666666666666667,Lost Customers
333,2023-09-21,1,17.92,17.92,1,2023-09-21,162,162,0.19,1,1,1,111,1.0,Lost Customers
334,2024-01-24,11,518.05,47.095454545454544,102,2024-01-03,37,58,5.69,3,4,4,344,3.6666666666666665,Loyal Customers
335,2024-01-24,5,177.1,35.42,28,2023-12-18,37,74,2.03,3,2,3,323,2.6666666666666665,Potential Loyalists
336,2024-02-19,19,1102.75,58.03947368421053,224,2024-01-10,11,51,11.18,5,5,5,555,5.0,Champions
337,2023-11-30,1,23.09,23.09,6,2023-11-30,92,92,0.33,1,1,1,111,1.0,Lost Customers
338,2024-02-23,21,1231.87,58.66047619047619,251,2023-12-21,7,71,8.87,5,5,5,555,5.0,Champions
339,2023-10-11,3,52.57,17.523333333333333,21,2023-09-02,142,181,0.5,1,2,1,121,1.3333333333333333,Lost Customers
340,2024-02-18,13,548.53,42.19461538461538,109,2024-01-17,12,44,8.86,5,5,5,555,5.0,Champions
341,2023-07-20,1,30.15,30.15,7,2023-07-20,225,225,0.13,1,1,1,111,1.0,Lost Customers
342,2024-01-12,2,70.02,35.01,18,2023-12-13,49,79,0.76,3,1,2,312,2.0,Potential Loyalists
343,2024-01-30,8,293.61,36.70125,49,2024-01-04,31,57,4.21,3,4,4,344,3.6666666666666665,Loyal Customers
344,2024-01-01,1,41.2,41.2,6,2024-01-01,60,60,0.5,2,1,1,211,1.3333333333333333,Potential Loyalists
345,2023-12-22,4,113.07000000000001,28.267500000000002,23,2023-11-16,70,106,1.13,2,2,2,222,2.0,Potential Loyalists
346,2023-11-03,3,77.08000000000001,25.69333333333334,17,2023-10-01,119,152,0.59,1,2,2,122,1.6666666666666667,Lost Customers
347,2024-02-14,12,565.08,47.09,98,2024-01-19,16,42,8.57,4,4,5,445,4.333333333333333,Champions
348,2024-01-30,6,175.69,29.281666666666666,30,2024-01-04,31,57,3.16,3,3,3,333,3.0,Loyal Customers
349,2024-02-29,15,821.99,54.79933333333334,160,2024-01-31,1,30,15.0,5,5,5,555,5.0,Champions
350,2024-01-15,9,271.42,30.15777777777778,46,2023-12-22,46,70,3.86,3,4,4,344,3.6666666666666665,Loyal Customers
351,2024-02-08,15,650.45,43.36333333333334,129,2023-12-11,22,81,5.56,4,5,5,455,4.666666666666667,Champions
352,2024-01-30,5,137.39,27.477999999999998,23,2023-12-28,31,64,2.34,3,2,2,322,2.3333333333333335,Potential Loyalists
353,2024-02-16,7,221.29,31.61285714285714,32,2023-12-19,14,73,2.88,4,3,3,433,3.3333333333333335,Loyal Customers
354,2024-01-18,4,95.52000000000001,23.880000000000003,13,2023-12-31,43,61,1.97,3,2,2,322,2.3333333333333335,Potential Loyalists
355,2024-01-18,5,161.56,32.312,30,2023-12-29,43,63,2.38,3,2,3,323,2.6666666666666665,Potential Loyalists
356,2023-12-13,3,82.09,27.363333333333333,17,2023-11-07,79,115,0.78,2,2,2,222,2.0,Potential Loyalists
357,2023-11-26,5,131.78,26.356,23,2023-10-10,96,143,1.05,1,2,2,122,1.6666666666666667,Lost Customers
358,2024-02-05,5,171.97,34.394,34,2024-01-21,25,40,3.75,4,2,3,423,3.0,Potential Loyalists
359,2024-01-24,6,215.98,35.99666666666666,39,2024-01-02,37,59,3.05,3,3,3,333,3.0,Loyal Customers
360,2023-10-10,2,50.18,25.09,9,2023-09-10,143,173,0.35,1,1,1,111,1.0,Lost Customers
361,2024-02-22,10,496.64,49.664,92,2024-01-25,8,36,8.33,5,4,4,544,4.333333333333333,Champions
362,2024-02-20,19,1100.01,57.89526315789474,212,2023-12-22,10,70,8.14,5,5,5,555,5.0,Champions
363,2024-02-27,15,785.0,52.333333333333336,158,2024-01-14,3,47,9.57,5,5,5,555,5.0,Champions
364,2023-12-05,4,127.39999999999999,31.849999999999998,27,2023-10-08,87,145,0.83,2,2,2,222,2.0,Potential Loyalists
365,2024-01-22,7,230.07,32.86714285714286,42,2024-01-09,39,52,4.04,3,3,3,333,3.0,Loyal Customers
366,2023-11-27,5,126.49,25.298,16,2023-10-13,95,140,1.07,1,2,2,122,1.6666666666666667,Lost Customers
367,2023-12-25,3,112.13,37.376666666666665,21,2023-10-26,67,127,0.71,2,2,2,222,2.0,Potential Loyalists
368,2024-02-18,16,701.62,43.85125,149,2023-12-10,12,82,5.85,5,5,5,555,5.0,Champions
369,2023-11-29,1,18.01,18.01,5,2023-11-29,93,93,0.32,1,1,1,111,1.0,Lost Customers
370,2024-01-12,3,75.11,25.036666666666665,13,2023-11-22,49,100,0.9,3,2,2,322,2.3333333333333335,Potential Loyalists
371,2024-02-23,6,271.66,45.27666666666667,54,2024-01-29,7,32,5.62,5,3,4,534,4.0,Loyal Customers
372,2024-01-28,3,91.7,30.566666666666666,26,2023-12-24,33,68,1.32,3,2,2,322,2.3333333333333335,Potential Loyalists
373,2024-02-06,16,724.3100000000001,45.269375000000004,131,2024-01-02,24,59,8.14,4,5,5,455,4.666666666666667,Champions
374,2024-01-19,11,482.71000000000004,43.88272727272727,98,2024-01-02,42,59,5.59,3,4,4,344,3.6666666666666665,Loyal Customers
375,2024-02-02,4,195.73,48.9325,28,2024-01-26,28,35,3.43,3,2,3,323,2.6666666666666665,Potential Loyalists
376,2023-09-14,2,55.44,27.72,11,2023-08-15,169,199,0.3,1,1,1,111,1.0,Lost Customers
377,2024-01-29,2,72.38,36.19,16,2024-01-19,32,42,1.43,3,1,2,312,2.0,Potential Loyalists
378,2023-12-30,6,180.78,30.13,32,2023-12-17,62,75,2.4,2,3,3,233,2.6666666666666665,Loyal Customers
379,2023-12-12,4,133.86,33.465,23,2023-11-06,80,116,1.03,2,2,2,222,2.0,Potential Loyalists
380,2024-01-19,6,175.72,29.286666666666665,22,2023-12-25,42,67,2.69,3,3,3,333,3.0,Loyal Customers
381,2023-08-11,4,88.07,22.0175,14,2023-05-28,203,278,0.43,1,2,2,122,1.6666666666666667,Lost Customers
382,2023-12-01,3,108.91,36.303333333333335,19,2023-11-26,91,96,0.94,1,2,2,122,1.6666666666666667,Lost Customers
383,2023-12-26,9,331.61,36.845555555555556,56,2023-11-03,66,119,2.27,2,4,4,244,3.3333333333333335,Loyal Customers
384,2024-02-01,7,209.88,29.982857142857142,41,2023-12-28,29,64,3.28,3,3,3,333,3.0,Loyal Customers
385,2023-12-02,1,24.2,24.2,4,2023-12-02,90,90,0.33,1,1,1,111,1.0,Lost Customers
386,2023-12-15,6,171.51,28.584999999999997,30,2023-11-26,77,96,1.88,2,3,3,233,2.6666666666666665,Loyal Customers
387,2023-10-18,2,42.06,21.03,8,2023-09-18,135,165,0.36,1,1,1,111,1.0,Lost Customers
388,2024-02-21,10,500.48,50.048,96,2024-02-01,9,29,10.34,5,4,4,544,4.333333333333333,Champions
389,2023-09-14,3,54.4,18.133333333333333,13,2023-08-14,169,200,0.45,1,2,1,121,1.3333333333333333,Lost Customers
390,2023-11-26,5,162.05,32.410000000000004,43,2023-09-15,96,168,0.89,1,2,3,123,2.0,Lost Customers
391,2024-02-03,19,733.75,38.61842105263158,152,2023-12-08,27,84,6.79,4,5,5,455,4.666666666666667,Champions
392,2024-01-22,7,239.75,34.25,54,2023-12-27,39,65,3.23,3,3,4,334,3.3333333333333335,Loyal Customers
393,2024-01-16,6,224.49,37.415,44,2023-12-14,45,78,2.31,3,3,3,333,3.0,Loyal Customers
394,2024-02-22,12,700.28,58.35666666666666,125,2024-01-24,8,37,9.73,5,4,5,545,4.666666666666667,Champions
395,2024-01-28,6,190.6,31.766666666666666,32,2024-01-06,33,55,3.27,3,3,3,333,3.0,Loyal Customers
396,2023-12-31,4,101.16,25.29,17,2023-11-27,61,95,1.26,2,2,2,222,2.0,Potential Loyalists
397,2024-02-10,7,366.83,52.40428571428571,73,2024-01-15,20,46,4.57,4,3,4,434,3.6666666666666665,Loyal Customers
398,2024-01-14,6,190.22,31.703333333333333,44,2023-12-26,47,66,2.73,3,3,3,333,3.0,Loyal Customers
399,2024-02-29,5,157.34,31.468,31,2024-02-10,1,20,7.5,5,2,3,523,3.3333333333333335,Potential Loyalists
400,2024-02-09,7,288.79,41.25571428571429,56,2024-01-24,21,37,5.68,4,3,4,434,3.6666666666666665,Loyal Customers
401,2023-10-05,1,27.12,27.12,5,2023-10-05,148,148,0.2,1,1,1,111,1.0,Lost Customers
402,2024-01-01,5,122.13,24.426,20,2023-10-29,60,124,1.21,2,2,2,222,2.0,Potential Loyalists
403,2024-02-21,23,1369.21,59.530869565217394,275,2023-11-27,9,95,7.26,5,5,5,555,5.0,Champions
404,2023-09-06,2,42.989999999999995,21.494999999999997,6,2023-08-10,177,204,0.29,1,1,1,111,1.0,Lost Customers
405,2023-09-19,1,11.77,11.77,3,2023-09-19,164,164,0.18,1,1,1,111,1.0,Lost Customers
406,2024-02-16,15,632.13,42.142,114,2023-12-29,14,63,7.14,4,5,5,455,4.666666666666667,Champions
407,2023-12-12,7,182.81,26.115714285714287,36,2023-09-16,80,167,1.26,2,3,3,233,2.6666666666666665,Loyal Customers
408,2024-02-22,15,766.43,51.09533333333333,141,2024-01-12,8,49,9.18,5,5,5,555,5.0,Champions
409,2023-11-06,1,19.86,19.86,4,2023-11-06,116,116,0.26,1,1,1,111,1.0,Lost Customers
410,2023-11-26,3,88.11,29.37,19,2023-11-05,96,117,0.77,1,2,2,122,1.6666666666666667,Lost Customers
411,2023-11-24,5,170.69,34.138,39,2023-09-27,98,156,0.96,1,2,3,123,2.0,Lost Customers
412,2024-02-15,15,879.33,58.622,172,2023-12-21,15,71,6.34,4,5,5,455,4.666666666666667,Champions
413,2023-10-23,2,35.23,17.615,5,2023-10-04,130,149,0.4,1,1,1,111,1.0,Lost Customers
414,2024-02-27,8,523.48,65.435,95,2024-02-18,3,12,20.0,5,4,4,544,4.333333333333333,Champions
415,2024-02-15,10,460.59,46.059,85,2024-01-20,15,41,7.32,4,4,4,444,4.0,Champions
416,2024-02-20,9,398.3,44.25555555555556,77,2024-01-20,10,41,6.59,5,4,4,544,4.333333333333333,Champions
417,2023-12-09,5,175.25,35.05,32,2023-09-23,83,160,0.94,2,2,3,223,2.3333333333333335,Potential Loyalists
418,2024-01-24,11,436.25,39.65909090909091,75,2023-12-23,37,69,4.78,3,4,4,344,3.6666666666666665,Loyal Customers
419,2023-10-16,1,22.02,22.02,4,2023-10-16,137,137,0.22,1,1,1,111,1.0,Lost Customers
420,2023-12-14,2,72.4,36.2,14,2023-12-12,78,80,0.75,2,1,2,212,1.6666666666666667,Potential Loyalists
421,2024-02-18,14,755.18,53.94142857142857,142,2023-12-24,12,68,6.18,5,5,5,555,5.0,Champions
422,2024-02-24,23,1401.35,60.928260869565214,275,2023-11-25,6,97,7.11,5,5,5,555,5.0,Champions
423,2024-02-19,18,1032.7,57.37222222222223,204,2023-12-29,11,63,8.57,5,5,5,555,5.0,Champions
424,2024-01-06,5,186.82,37.364,32,2023-12-20,55,72,2.08,2,2,3,223,2.3333333333333335,Potential Loyalists
425,2023-12-03,4,112.60000000000001,28.150000000000002,13,2023-10-25,89,128,0.94,1,2,2,122,1.6666666666666667,Lost Customers
426,2024-01-25,18,820.84,45.602222222222224,151,2023-11-28,36,94,5.74,3,5,5,355,4.333333333333333,Loyal Customers
427,2023-12-29,2,68.79,34.395,16,2023-12-13,63,79,0.76,2,1,2,212,1.6666666666666667,Potential Loyalists
428,2024-02-18,14,779.43,55.67357142857143,148,2024-01-13,12,48,8.75,5,5,5,555,5.0,Champions
429,2023-11-06,3,110.42,36.806666666666665,19,2023-10-06,116,147,0.61,1,2,2,122,1.6666666666666667,Lost Customers
430,2023-09-12,1,20.57,20.57,7,2023-09-12,171,171,0.18,1,1,1,111,1.0,Lost Customers
431,2023-12-14,1,27.88,27.88,3,2023-12-14,78,78,0.38,2,1,1,211,1.3333333333333333,Potential Loyalists
432,2024-01-02,5,137.76,27.552,22,2023-11-19,59,103,1.46,2,2,2,222,2.0,Potential Loyalists
433,2024-01-19,6,146.79,24.465,23,2023-12-30,42,62,2.9,3,3,3,333,3.0,Loyal Customers
434,2024-02-18,24,1702.28,70.92833333333333,319,2023-12-20,12,72,10.0,5,5,5,555,5.0,Champions
435,2024-02-17,9,411.51,45.72333333333333,83,2024-02-05,13,25,10.8,5,4,4,544,4.333333333333333,Champions
436,2024-02-20,11,472.25,42.93181818181818,100,2024-01-29,10,32,10.31,5,4,4,544,4.333333333333333,Champions
437,2023-12-30,2,70.36,35.18,13,2023-11-30,62,92,0.65,2,1,2,212,1.6666666666666667,Potential Loyalists
438,2023-12-24,1,18.84,18.84,4,2023-12-24,68,68,0.44,2,1,1,211,1.3333333333333333,Potential Loyalists
439,2023-12-08,3,86.67,28.89,16,2023-11-01,84,121,0.74,2,2,2,222,2.0,Potential Loyalists
440,2023-09-18,1,15.37,15.37,2,2023-09-18,165,165,0.18,1,1,1,111,1.0,Lost Customers
441,2024-02-01,16,682.96,42.685,120,2023-12-11,29,81,5.93,3,5,5,355,4.333333333333333,Loyal Customers
442,2023-12-02,5,154.21,30.842000000000002,28,2023-11-03,90,119,1.26,1,3,3,133,2.3333333333333335,Loyal Customers
443,2024-02-06,15,644.76,42.984,124,2023-12-21,24,71,6.34,4,5,5,455,4.666666666666667,Champions
444,2024-02-09,12,608.7,50.725,96,2024-01-19,21,42,8.57,4,4,5,445,4.333333333333333,Champions
445,2023-12-15,5,171.57,34.314,28,2023-11-20,77,102,1.47,2,3,3,233,2.6666666666666665,Loyal Customers
446,2023-08-07,2,34.93,17.465,3,2023-07-14,207,231,0.26,1,1,1,111,1.0,Lost Customers
